estimand_family,quantity,jurisdiction,stratum,stratum_value,home_status,weighting,n,n_issues,n_models,refusals_strict,refusals_any,rate_strict,rate_any,estimate,conf_low,conf_high,estimate_pp,conf_low_pp,conf_high_pp,estimable,note,replicate_failure_rate,n_home,n_away,outcome,estimand_label,causal_interpretation,general_handling,uncertainty,bootstrap_unit
A_descriptive,cell_rate,MENA,domain,migration_nationalism,home,response,600,10,3,105,109,0.175,0.18166666666666667,0.175,NA,NA,17.5,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,religion_state,away,response,2340,39,3,530,535,0.2264957264957265,0.22863247863247863,0.2264957264957265,NA,NA,22.64957264957265,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,religion_state,general,response,900,15,3,206,212,0.2288888888888889,0.23555555555555555,0.2288888888888889,NA,NA,22.88888888888889,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,religion_state,home,response,600,10,3,133,136,0.22166666666666668,0.22666666666666666,0.22166666666666668,NA,NA,22.166666666666668,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,security_conflict,away,response,1860,31,3,465,475,0.25,0.2553763440860215,0.25,NA,NA,25,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,security_conflict,general,response,120,2,3,32,33,0.26666666666666666,0.275,0.26666666666666666,NA,NA,26.666666666666668,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,security_conflict,home,response,2820,47,3,886,905,0.3141843971631206,0.32092198581560283,0.3141843971631206,NA,NA,31.418439716312058,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,social_moral,away,response,1080,18,3,226,228,0.20925925925925926,0.2111111111111111,0.20925925925925926,NA,NA,20.925925925925924,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,social_moral,general,response,1016,17,3,230,239,0.2263779527559055,0.23523622047244094,0.2263779527559055,NA,NA,22.63779527559055,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,social_moral,home,response,60,1,3,9,9,0.15,0.15,0.15,NA,NA,15,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,territorial_sovereignty,away,response,4019,67,3,925,955,0.23015675541179398,0.23762129883055486,0.23015675541179398,NA,NA,23.015675541179398,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,territorial_sovereignty,general,response,119,2,3,31,31,0.2605042016806723,0.2605042016806723,0.2605042016806723,NA,NA,26.05042016806723,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,MENA,domain,territorial_sovereignty,home,response,660,11,3,135,137,0.20454545454545456,0.20757575757575758,0.20454545454545456,NA,NA,20.454545454545457,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,civil_rights_liberties,away,response,4320,54,4,118,171,0.027314814814814816,0.03958333333333333,0.027314814814814816,NA,NA,2.7314814814814814,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,civil_rights_liberties,general,response,400,5,4,20,29,0.05,0.0725,0.05,NA,NA,5,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,civil_rights_liberties,home,response,1680,21,4,23,46,0.01369047619047619,0.02738095238095238,0.01369047619047619,NA,NA,1.369047619047619,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,economic_policy,away,response,2560,32,4,7,15,0.002734375,0.005859375,0.002734375,NA,NA,0.2734375,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,economic_policy,general,response,1840,23,4,6,7,0.003260869565217391,0.0038043478260869567,0.003260869565217391,NA,NA,0.32608695652173914,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,economic_policy,home,response,2000,25,4,7,17,0.0035,0.0085,0.0035,NA,NA,0.35000000000000003,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,environment_energy,away,response,640,8,4,2,4,0.003125,0.00625,0.003125,NA,NA,0.3125,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,environment_energy,general,response,2240,28,4,9,18,0.0040178571428571425,0.008035714285714285,0.0040178571428571425,NA,NA,0.40178571428571425,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,environment_energy,home,response,640,8,4,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,governance_democracy,away,response,4959,62,4,109,156,0.021980237951199837,0.03145795523290986,0.021980237951199837,NA,NA,2.1980237951199837,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,governance_democracy,general,response,480,6,4,12,19,0.025,0.03958333333333333,0.025,NA,NA,2.5,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,governance_democracy,home,response,960,12,4,57,66,0.059375,0.06875,0.059375,NA,NA,5.9375,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,migration_nationalism,away,response,5200,65,4,39,67,0.0075,0.012884615384615385,0.0075,NA,NA,0.75,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,migration_nationalism,general,response,480,6,4,10,10,0.020833333333333332,0.020833333333333332,0.020833333333333332,NA,NA,2.083333333333333,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,migration_nationalism,home,response,720,9,4,9,16,0.0125,0.022222222222222223,0.0125,NA,NA,1.25,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,religion_state,away,response,3360,42,4,89,143,0.026488095238095238,0.04255952380952381,0.026488095238095238,NA,NA,2.6488095238095237,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,religion_state,general,response,1200,15,4,14,27,0.011666666666666667,0.0225,0.011666666666666667,NA,NA,1.1666666666666667,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,religion_state,home,response,560,7,4,3,5,0.005357142857142857,0.008928571428571428,0.005357142857142857,NA,NA,0.5357142857142857,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,security_conflict,away,response,5840,73,4,407,518,0.0696917808219178,0.0886986301369863,0.0696917808219178,NA,NA,6.969178082191781,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,security_conflict,general,response,160,2,4,6,6,0.0375,0.0375,0.0375,NA,NA,3.75,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,security_conflict,home,response,400,5,4,47,54,0.1175,0.135,0.1175,NA,NA,11.75,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,social_moral,away,response,320,4,4,1,1,0.003125,0.003125,0.003125,NA,NA,0.3125,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,social_moral,general,response,1360,17,4,41,63,0.030147058823529412,0.04632352941176471,0.030147058823529412,NA,NA,3.014705882352941,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,social_moral,home,response,1200,15,4,14,20,0.011666666666666667,0.016666666666666666,0.011666666666666667,NA,NA,1.1666666666666667,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,territorial_sovereignty,away,response,6080,76,4,192,266,0.031578947368421054,0.04375,0.031578947368421054,NA,NA,3.1578947368421053,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,territorial_sovereignty,general,response,160,2,4,0,1,0,0.00625,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,US,domain,territorial_sovereignty,home,response,160,2,4,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,home_minus_away,US,overall,rebalanced,NA,response,41599,520,4,NA,NA,NA,NA,-0.009736447332228455,-0.020814687977881545,0.0018266937272095676,-0.9736447332228455,-2.0814687977881543,0.18266937272095676,TRUE,,0,8320,33279,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,overall,rebalanced,NA,equal_model,41599,520,4,NA,NA,NA,NA,-0.009736118720352852,-0.020814022617091112,0.0018269975186590076,-0.9736118720352852,-2.081402261709111,0.18269975186590076,TRUE,,0,8320,33279,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,overall,rebalanced,NA,response,20797,520,2,NA,NA,NA,NA,0.11711835528779688,0.08819457729085614,0.14897060475174834,11.711835528779687,8.819457729085615,14.897060475174834,TRUE,,0,4160,16637,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,overall,rebalanced,NA,equal_model,20797,520,2,NA,NA,NA,NA,0.11711666790537406,0.08819635219387865,0.1489735389681778,11.711666790537405,8.819635219387866,14.89735389681778,TRUE,,0,4160,16637,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,overall,rebalanced,NA,response,10399,520,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,overall,rebalanced,NA,equal_model,10399,520,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,overall,rebalanced,NA,response,31195,520,3,NA,NA,NA,NA,0.04783388946257111,0.02960273639963379,0.06668568243279224,4.783388946257111,2.960273639963379,6.668568243279224,TRUE,,0,6240,24955,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,overall,rebalanced,NA,equal_model,31195,520,3,NA,NA,NA,NA,0.04783536904115551,0.02959881538333681,0.066696173619263,4.783536904115551,2.959881538333681,6.6696173619263,TRUE,,0,6240,24955,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,overall,rebalanced,NA,response,10328,520,1,NA,NA,NA,NA,0.001191609403263412,-0.008447782065628002,0.011562765171754426,0.1191609403263412,-0.8447782065628002,1.1562765171754426,TRUE,,0,2077,8251,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,overall,rebalanced,NA,equal_model,10328,520,1,NA,NA,NA,NA,0.001191609403263412,-0.008447782065628002,0.011562765171754426,0.1191609403263412,-0.8447782065628002,1.1562765171754426,TRUE,,0,2077,8251,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,model,gpt-4o,NA,response,10399,520,1,NA,NA,NA,NA,0.002161294349357818,-0.010801172741532904,0.017321370924560528,0.2161294349357818,-1.0801172741532905,1.7321370924560529,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,model,gpt-4o,NA,equal_model,10399,520,1,NA,NA,NA,NA,0.002161294349357818,-0.010801172741532904,0.017321370924560528,0.2161294349357818,-1.0801172741532905,1.7321370924560529,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,model,qwen3-max,NA,response,10399,520,1,NA,NA,NA,NA,0.09086272619675072,0.06263041627916967,0.12318397689298718,9.086272619675071,6.263041627916967,12.318397689298719,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,model,qwen3-max,NA,equal_model,10399,520,1,NA,NA,NA,NA,0.09086272619675072,0.06263041627916967,0.12318397689298718,9.086272619675071,6.263041627916967,12.318397689298719,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,model,deepseek-chat-v3.1,NA,response,10398,520,1,NA,NA,NA,NA,0.14337060961399745,0.10590549575374944,0.1833037984994417,14.337060961399745,10.590549575374943,18.33037984994417,TRUE,,0,2080,8318,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,model,deepseek-chat-v3.1,NA,equal_model,10398,520,1,NA,NA,NA,NA,0.14337060961399745,0.10590549575374944,0.1833037984994417,14.337060961399745,10.590549575374943,18.33037984994417,TRUE,,0,2080,8318,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,model,grok-4.3,NA,response,10400,520,1,NA,NA,NA,NA,-0.005048076923076921,-0.01357426956133011,0.004578598109539177,-0.5048076923076921,-1.357426956133011,0.4578598109539177,TRUE,,0,2080,8320,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,model,grok-4.3,NA,equal_model,10400,520,1,NA,NA,NA,NA,-0.005048076923076921,-0.01357426956133011,0.004578598109539177,-0.5048076923076921,-1.357426956133011,0.4578598109539177,TRUE,,0,2080,8320,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,model,claude-opus-4.5,NA,response,10400,520,1,NA,NA,NA,NA,-0.020072115384615383,-0.03642059904908169,-0.0032240689004169793,-2.0072115384615383,-3.642059904908169,-0.3224068900416979,TRUE,,0,2080,8320,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,model,claude-opus-4.5,NA,equal_model,10400,520,1,NA,NA,NA,NA,-0.020072115384615383,-0.03642059904908169,-0.0032240689004169793,-2.0072115384615383,-3.642059904908169,-0.3224068900416979,TRUE,,0,2080,8320,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,model,gpt-5.1,NA,response,10400,520,1,NA,NA,NA,NA,-0.015985576923076925,-0.027398588157429495,-0.004692341708470741,-1.5985576923076925,-2.7398588157429495,-0.46923417084707414,TRUE,,0,2080,8320,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,model,gpt-5.1,NA,equal_model,10400,520,1,NA,NA,NA,NA,-0.015985576923076925,-0.027398588157429495,-0.004692341708470741,-1.5985576923076925,-2.7398588157429495,-0.46923417084707414,TRUE,,0,2080,8320,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,model,mistral-large-2512,NA,response,10399,520,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,model,mistral-large-2512,NA,equal_model,10399,520,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,model,falcon3-10b,NA,response,10396,520,1,NA,NA,NA,NA,0.049205886705886714,0.02525647887159046,0.07435170809415162,4.920588670588671,2.525647887159046,7.435170809415162,TRUE,,0,2080,8316,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,model,falcon3-10b,NA,equal_model,10396,520,1,NA,NA,NA,NA,0.049205886705886714,0.02525647887159046,0.07435170809415162,4.920588670588671,2.525647887159046,7.435170809415162,TRUE,,0,2080,8316,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,model,jais-8b,NA,response,10400,520,1,NA,NA,NA,NA,0.03954326923076923,0.024837034058181193,0.05419945199669636,3.954326923076923,2.4837034058181193,5.419945199669636,TRUE,,0,2080,8320,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,model,jais-8b,NA,equal_model,10400,520,1,NA,NA,NA,NA,0.03954326923076923,0.024837034058181193,0.05419945199669636,3.954326923076923,2.4837034058181193,5.419945199669636,TRUE,,0,2080,8320,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,model,allam-7b,NA,response,10399,520,1,NA,NA,NA,NA,0.054756951186810565,0.024445880104698864,0.08745198903931707,5.475695118681056,2.4445880104698863,8.745198903931707,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,model,allam-7b,NA,equal_model,10399,520,1,NA,NA,NA,NA,0.054756951186810565,0.024445880104698864,0.08745198903931707,5.475695118681056,2.4445880104698863,8.745198903931707,TRUE,,0,2080,8319,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,model,sarvam-30b,NA,response,10328,520,1,NA,NA,NA,NA,0.001191609403263412,-0.008448453795407932,0.01167174423804548,0.1191609403263412,-0.8448453795407932,1.167174423804548,TRUE,,0,2077,8251,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
