canonical_run_id,label,bootstrap_unit,multiplicity_preserved,copy_id_column,seed,replicates_requested,replicates_drawn,replicates_successful,replicates_failed,failure_rate,failed_draws_replaced,interval_reliable,interval_method,n_rows,n_issues,method,n_issues_sampled,n_issues_frame,sampling_fraction,fpc,leave_one_out_failed
canon_010,c14|liberty_oppression|India|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,589,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|liberty_oppression|US,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,2435,156,NA,NA,NA,NA,NA,NA
canon_010,c14|liberty_oppression|US|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,2435,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|liberty_oppression|EU,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,624,156,NA,NA,NA,NA,NA,NA
canon_010,c14|liberty_oppression|EU|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,624,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|authority_subversion|all,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c14|authority_subversion|all|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|authority_subversion|CN,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1181,156,NA,NA,NA,NA,NA,NA
canon_010,c14|authority_subversion|CN|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1181,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|authority_subversion|MENA,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1699,156,NA,NA,NA,NA,NA,NA
canon_010,c14|authority_subversion|MENA|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1699,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|authority_subversion|India,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,589,156,NA,NA,NA,NA,NA,NA
canon_010,c14|authority_subversion|India|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,589,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|authority_subversion|US,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,2435,156,NA,NA,NA,NA,NA,NA
canon_010,c14|authority_subversion|US|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,2435,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|authority_subversion|EU,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,624,156,NA,NA,NA,NA,NA,NA
canon_010,c14|authority_subversion|EU|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,624,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|loyalty_betrayal|all,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c14|loyalty_betrayal|all|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|loyalty_betrayal|CN,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1181,156,NA,NA,NA,NA,NA,NA
canon_010,c14|loyalty_betrayal|CN|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1181,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|loyalty_betrayal|MENA,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1699,156,NA,NA,NA,NA,NA,NA
canon_010,c14|loyalty_betrayal|MENA|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1699,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|loyalty_betrayal|India,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,589,156,NA,NA,NA,NA,NA,NA
canon_010,c14|loyalty_betrayal|India|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,589,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|loyalty_betrayal|US,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,2435,156,NA,NA,NA,NA,NA,NA
canon_010,c14|loyalty_betrayal|US|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,2435,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|loyalty_betrayal|EU,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,624,156,NA,NA,NA,NA,NA,NA
canon_010,c14|loyalty_betrayal|EU|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,624,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
